id	gender
a11967092	male
a11417274	female
a12658534	male
a11994320	female
a12570205	male
a1254386x	female
a1223137x	NA
a12150915	female
a11470549	male
a11411922	NA
a11372011	male
a11413402	male
a12575732	male
a11283804	female
a11969490	female
a11221045	NA
a12538474	male
a1234901x	male
a11293238	NA
a12185395	NA
a1214521x	NA
a1145524x	NA
a11411946	female
a12264453	NA
a11996870	male
a11457338	male
a12570229	NA
a12180543	female
a12607721	female
a12538450	male
a12341770	NA
a11281601	NA
a11991161	NA
a11450940	male
a11411065	male
a11212822	NA
a12150939	NA
a11215793	NA
a12268859	female
a11965228	male
a12588635	NA
a1128612x	male
a12573772	female
a12544073	male
a12341794	male
a11412926	female
a11212184	female
a12145543	NA
a12154647	NA
a11998192	NA
a12655909	NA
a12262274	female
a11280864	NA
a12506709	NA
a12575094	NA
a12153667	male
a12588611	male
a12184949	male
a11989427	NA
a1234607x	female
a11457119	NA
a11421551	NA
a11365286	NA
a12155822	male
a12145567	male
a12533889	female
a12501347	NA
a11365262	male
a11212160	male
a12588659	male
a12573796	male
a12504506	male
a12344734	male
a11456115	NA
a12655594	male
a11461561	NA
a12664315	male
a12183702	male
a12375147	female
a12502327	female
a11361785	male
a12503307	male
a12187574	male
a11976287	NA
a12349343	male
a12262298	male
a11963463	NA
a12608282	NA
a11213188	male
a12533841	male
a1225888x	male
a12180567	female
a11991185	NA
a12662355	male
a12567528	NA
a11822818	NA
a12662379	male
a12226889	NA
a11993388	NA
a11367027	male
a12574090	male
a12506813	male
a12188773	NA
a11422579	male
a12536386	female
a1145328x	NA
a12661351	male
a12538498	male
a12260095	female
a11995300	NA
a11839211	NA
a11280888	NA
a11837056	NA
a11213140	female
a12154428	male
a11458318	male
a11368792	NA
a11213164	male
a1254288x	male
a11374561	male
a12268835	male
a12230819	female
a11833555	male
a1136919x	male
a12609262	male
a11991823	female
a12340480	male
a12266656	female
a11456139	NA
a11286477	male
a12343559	male
a12602395	male
a12233572	female
a11967602	NA
a11421575	NA
a1122017x	NA
a11835758	NA
a12227821	female
a12540225	male
a12575756	NA
a1253691x	male
a11965204	NA
a12507027	male
a11414406	female
a11215690	NA
a11833531	male
a11452043	male
a11371031	NA
a11996328	male
a11412045	NA
a12540249	female
a11995324	NA
a1260883x	NA
a11210667	NA
a12344758	male
a11363526	NA
a1218844x	male
a11452900	NA
a12571428	male
a12262262	male
a11839259	NA
a12539430	male
a11996304	female
a11455792	NA
a1136581x	NA
a11210643	male
a12342579	NA
a12348582	male
a12267831	female
a11837032	male
a12610033	male
a12661375	male
a12610057	male
a11452948	NA
a12540201	female
a12153448	male
a12267879	female
a12574776	male
a12506928	male
a11367908	male
a12344710	male
a12234576	NA
a11212408	NA
a12658091	male
a12228606	female
a11287652	male
a11458884	NA
a11292805	NA
a12575070	female
a11835734	NA
a12209521	female
a12465057	male
a1121031x	male
a1113592x	male
a12430171	male
a1236762x	male
a11940426	male
a11243600	NA
a11947329	male
a1115648x	male
a12072564	NA
a11452924	NA
a12097421	NA
a12710994	male
a11289508	NA
a11215100	NA
a12456184	male
a11287676	male
a11136595	male
a12482857	female
a11872226	NA
a1150206x	NA
a11248257	female
a11162417	male
a12208589	NA
a1187921x	NA
a12363595	male
a12580958	male
a12100079	NA
a12420578	NA
a12072588	male
a12426234	male
a1150304x	NA
a11911438	NA
a11159339	female
a12205187	male
a12126925	NA
a1248152x	female
a11916588	NA
a12481853	female
a12370101	female
a12289139	male
a12068809	NA
a12066606	NA
a11993364	female
a11919966	NA
a11292386	male
a11999901	NA
a11285473	male
a1199776x	NA
a11453047	NA
a11241640	NA
a1113690x	NA
a11911414	female
a11458860	NA
a11246492	male
a11211428	male
a12714835	NA
a12204493	female
a12105521	NA
a11215124	male
a12488628	NA
a11868806	NA
a11163616	male
a12716169	NA
a11290602	NA
a12070890	male
a12472724	female
a12099405	NA
a11967511	NA
a12430195	female
a12288330	male
a1190723x	NA
a12420554	male
a11862269	male
a11350970	NA
a11241688	NA
a11990867	NA
a11451063	NA
a11161413	female
a12478994	female
a11209367	male
a12710970	male
a12459628	male
a12465033	female
a11944808	NA
a11138683	male
a12426258	NA
a11940402	NA
a11862221	male
a11288851	NA
a11999706	NA
a11910434	male
a12069498	male
a11215148	male
a11451087	male
a11161437	NA
a11241664	NA
a11941649	NA
a11210862	NA
a12481877	NA
a11943804	NA
a1271253x	male
a11992608	NA
a12420530	male
a12071584	NA
a12459604	male
a11900441	NA
a11453023	NA
a11211180	male
a12287131	male
a1113933x	male
a11867802	NA
a11156223	NA
a11918585	male
a11900350	NA
a11249213	NA
a12071651	male
a11263714	male
a12478970	male
a11460581	NA
a11288875	female
a12458600	female
a1199051x	NA
a1128416x	male
a1271088x	NA
a11946106	female
a11222682	NA
a1116010x	female
a11504377	NA
a11864400	male
a12289310	female
a11943828	NA
a11909304	NA
a1113835x	male
a12487648	male
a1124057x	female
a12464053	male
a12128004	NA
a11516082	male
a11221483	NA
a11990843	NA
a11974813	male
a11155243	male
a12584630	male
a11863468	female
a11450988	NA
a11941625	NA
a12283307	male
a11941601	female
a12364885	NA
a12209326	male
a11243624	NA
a11136571	male
a12711883	male
a1248653x	male
a11879786	NA
a11349190	male
a11941078	female
a11910458	male
a11452067	male
a12570321	male
a11991628	male
a11508759	NA
a11164815	male
a12370149	NA
a12364861	female
a1197350x	NA
a11144440	NA
a12290518	male
a12208322	male
a11966208	NA
a11974837	NA
a11238616	male
a12464077	male
a12068470	NA
a11990624	NA
a11872524	NA
a11517086	male
a11160457	male
a12454667	NA
a12422538	male
a1212946x	female
a12129793	NA
a11968515	NA
a11249237	male
a11915250	NA
a11137551	female
a1237278x	male
a12097469	NA
a12711895	NA
a11990600	NA
a1187045x	NA
a11504353	NA
a11964005	male
a1248751x	male
a12456846	NA
a12454643	NA
a12428218	NA
a11164839	NA
a11989841	male
a11144464	NA
a11909328	male
a12488604	NA
a12126901	NA
a12063332	male
a12713181	male
a12368052	NA
a11238811	NA
a11993145	female
a12103433	NA
a12063356	NA
a11968539	NA
a11865751	male
a12428413	NA
a12289334	female
a12125349	male
a11505333	male
a12712899	NA
a12483618	male
a11160433	NA
a12713193	NA
a12066163	female
a11141591	male
a11907563	NA
a11243429	NA
a1120901x	male
a12373850	male
a12131714	male
a12370125	NA
a12210262	male
a11997308	male
a11861022	NA
a11209343	male
a11163197	male
a11137575	NA
a12207366	male
a11905074	male
a1247888x	NA
a1238074x	female
a11945783	NA
a11238859	NA
a12373874	NA
a12123419	female
a11995105	NA
a11337746	male
a12716352	NA
a12209569	female
a11865775	NA
a11163173	male
a11144488	NA
a12487600	male
a11243405	NA
a11210448	male
a12373898	NA
a12573632	male
a11989889	NA
a11965770	NA
a1271351x	NA
a11972191	NA
a11941054	NA
a12716340	NA
a1186929x	male
a11284493	NA
a12421406	male
a11906583	NA
a11239839	NA
a11157008	NA
a12427214	male
a11142376	NA
a11939837	NA
a11903776	NA
a12482614	male
a11973857	NA
a11906030	NA
a11212603	male
a11965794	NA
a11900465	NA
a11288899	male
a12365646	NA
a12716364	NA
a12072898	NA
a11518947	NA
a12100055	female
a12427238	male
a11861927	NA
a11291382	male
a12457140	male
a11217108	NA
a12716376	male
a11211404	male
a11155267	male
a11139687	male
a11947500	NA
a1247986x	male
a12365622	female
a11974618	male
a11287871	male
a12100031	male
a12464910	female
a12293143	male
a1210310x	NA
a11451944	NA
a11248476	male
a11861903	NA
a11239815	NA
a11939813	male
a11212627	female
a11518042	NA
a12716388	NA
a12363881	male
a11139663	NA
a12429417	female
a12289115	male
a11451968	NA
a12369470	NA
a12102015	NA
a11459864	NA
a11287895	male
a12482638	male
a1194545x	NA
a11459888	male
a1196568x	male
a11513561	NA
a11246273	NA
a11216128	male
a12369494	NA
a11878137	NA
a11505357	NA
a11518923	NA
a12458624	male
a12122415	male
a11158992	male
a12714185	female
a1242044x	male
a11459840	NA
a11138440	male
a12102039	NA
a11947524	NA
a1220416x	male
a11216104	male
a12428632	male
a12288111	male
a12208346	male
a11967316	NA
a12202290	male
a12480411	male
a11876372	male
a11453709	NA
a12464934	male
a12100717	male
a11989865	NA
a1151761x	NA
a11237879	NA
a12711871	male
a11140392	male
a11990648	NA
a11156247	male
a12287179	male
a12122439	male
a12287155	female
a11964029	female
a11454003	male
a12480435	male
a11292829	male
a1199874x	male
a11513585	female
a11241421	male
a11209148	female
a12099843	male
a1271155x	NA
a12378094	female
a11163835	NA
a12460576	NA
a12126068	male
a12484817	male
a12096489	NA
a12062376	female
a11455007	NA
a11509739	NA
a11967559	female
a11241445	male
a11211647	male
a11143332	male
a11163811	male
a12366626	male
a12284506	male
a12487624	male
a12286709	male
a12125969	NA
a11970108	NA
a12125921	NA
a12097640	NA
a12072874	NA
a11995245	NA
a12709207	NA
a12457188	female
a11999093	NA
a11162193	male
a11143356	NA
a11241469	NA
a11211623	NA
a11992827	male
a11898689	NA
a11290869	male
a11137599	male
a12209302	female
a12460552	male
a12126044	female
a11975817	NA
a11242449	NA
a11908543	male
a11862245	NA
a12424298	NA
a11904070	NA
a11209100	male
a12461556	female
a11160652	male
a12126020	female
a12099867	male
a11945102	NA
a11502812	male
a12712875	female
a12101011	female
a12489943	female
a12458648	male
a12063137	NA
a11290821	female
a12206167	female
a11906273	male
a11451920	NA
a11292167	male
a12423270	male
a12206143	female
a11877583	NA
a11138464	female
a12709219	male
a12211813	male
a11941030	NA
a11904094	NA
a12366821	male
a12480459	male
a11502836	NA
a11209124	male
a11164153	female
a12428437	male
a12366845	male
a11995269	NA
a12456160	male
a12097688	male
a11969519	NA
a12069474	NA
a11247277	NA
a11136790	male
a1151937x	male
a11143599	male
a12211837	male
a12427433	male
a12381445	female
a11973614	NA
a11878113	male
a11158207	female
a12364642	NA
a11967407	male
a11897442	male
a11281406	NA
a11242425	NA
a12423609	male
a12292801	NA
a1206290x	NA
a11995348	male
a12103238	NA
a1206192x	male
a11911657	NA
a11221379	NA
a12285171	NA
a11452729	NA
a12285195	male
a11156004	male
a11138488	NA
a11517062	female
a1121286x	male
a12413136	male
a12704106	male
a12457164	male
a11143575	NA
a12096684	NA
a12063113	NA
a11967997	NA
a11907368	NA
a12286199	male
a11862026	male
a12288159	male
a1220514x	female
a11942058	NA
a11156028	female
a11142571	male
a12210286	male
a12001107	male
a12464958	male
a11973390	male
a1206838x	NA
a11991847	NA
a11910653	male
a12488823	NA
a12461313	male
a1228922x	male
a12062352	male
a12488847	NA
a12424250	NA
a12131738	NA
a11162879	male
a11163859	NA
a11143551	NA
a12423294	male
a12125945	male
a12127243	male
a11971630	NA
a11973638	NA
a11940955	NA
a12481634	female
a1245607x	NA
a12420773	male
a1238172x	female
a12291821	NA
a12064336	NA
a11900660	male
a1129193x	NA
a11871520	female
a11210424	male
a11155000	NA
a1114094x	male
a11873309	male
a11949508	female
a12462317	male
a12368490	female
a11519484	male
a12126706	NA
a12072655	NA
a1196764x	NA
a11210400	male
a12151919	NA
a12656598	NA
a12661399	male
a11555142	NA
a1234039x	male
a1223039x	NA
a11553182	male
a11194820	male
a12565520	male
a12267569	male
a12049049	NA
a12402448	NA
a12169754	NA
a12149949	female
a12696663	NA
a11542779	NA
a12039391	male
a11196142	male
a12411371	NA
a12576931	male
a12656574	NA
a12556592	female
a12408256	female
a12349562	male
a12235775	male
a12178974	female
a12149925	female
a11448246	male
a12153400	male
a12261099	male
a1269468x	male
a1240035x	male
a12662331	female
a12343778	NA
a12153424	female
a12576074	male
a11448222	male
a11193840	male
a12260952	male
a12149068	NA
a1269633x	NA
a12400440	NA
a12658558	male
a11579304	male
a11444721	NA
a12349586	male
a11587775	NA
a11551422	NA
a11196166	NA
a12659952	female
a12688009	male
a11554186	NA
a11448908	NA
a12261075	male
a12263497	female
a11551446	male
a11444502	male
a11589516	NA
a12149287	NA
a11587799	NA
a12149901	NA
a11447047	male
a12342531	male
a12259822	male
a1144583x	NA
a1269762x	female
a12342555	male
a1119571x	male
a1176904x	NA
a12261294	male
a12230285	female
a12227079	NA
a12263473	male
a12235751	male
a12147941	NA
a12040186	NA
a1256543x	female
a12266760	male
a12266267	NA
a12656550	male
a12154209	female
a11444770	NA
a12347383	male
a12267545	female
a12574971	NA
a12564564	female
a12266784	male
a11507603	female
a12564588	male
a12398597	male
a11446900	NA
a1265548x	male
a12270283	male
a12261932	male
a11193888	male
a12662574	male
a12343754	male
a1217631x	NA
a12149263	female
a11579328	male
a12564783	male
a12402643	male
a12574995	NA
a11447242	male
a12556002	male
a12400464	female
a11186744	NA
a11195605	male
a11444745	NA
a12267855	male
a12661594	male
a1240584x	female
a12268501	NA
a12661570	male
a12148283	NA
a12695993	male
a12571404	female
a12558990	male
a12341551	male
a11447266	male
a11195629	female
a12567309	female
a12259846	male
a12574752	male
a12696687	male
a12262419	male
a12657992	female
a12403623	female
a12566329	NA
a12565763	male
a12229829	NA
a12045524	NA
a12576098	male
a11588536	male
a12040162	NA
a11444769	NA
a12046309	male
a12663797	male
a12403647	female
a12557572	female
a12342312	female
a11585092	NA
a12570400	male
a12572792	male
a12557596	NA
a12229805	female
a11193189	male
a11193165	male
a12043102	NA
a11591432	male
a11538053	male
a12663773	male
a12401468	NA
a12227602	male
a12349781	male
a12045500	NA
a11196609	male
a12556907	male
a12658996	female
a12566305	NA
a12260654	male
a12399590	female
a12568508	male
a12662598	NA
a12565787	male
a12225125	male
a12260678	male
a11552669	male
a12260630	male
a12345714	male
a12562919	female
a12398330	male
a12690855	NA
a11593192	male
a11445087	male
a12406491	NA
a12350576	male
a12267223	male
a12264015	male
a11539033	NA
a12575951	female
a12575999	female
a11537759	NA
a12345738	female
a12557006	male
a12234862	male
a12264039	male
a12225101	NA
a12259482	female
a12145762	male
a11186768	male
a12570424	male
a12147989	male
a11196385	female
a12689208	male
a12343730	female
a11440582	NA
a11442566	NA
a12268744	male
a12407471	male
a12234886	female
a11588731	NA
a12341575	female
a12266565	male
a1203972x	NA
a12265287	male
a12690831	NA
a1266442x	female
a11449226	male
a12043126	NA
a11582029	male
a12397593	female
a12229490	NA
a12575471	female
a12261439	male
a1269535x	male
a12575975	male
a11449202	NA
a12407495	NA
a12341356	male
a11582005	NA
a12226105	female
a12227869	male
a12570709	male
a12268008	male
a12687200	male
a12413379	NA
a12234552	male
a11446067	male
a1240486x	male
a12233596	female
a12147084	NA
a11770995	male
a12555903	NA
a12350552	male
a11191843	NA
a12227626	male
a12152018	female
a12267909	male
a12262250	female
a12575495	female
a12260976	male
a12697072	female
a12044568	NA
a11553844	male
a1239726x	female
a11547017	male
a11191867	male
a12559994	female
a12687248	female
a12224807	female
a12145786	NA
a12168919	female
a11443765	NA
a12660371	male
a12041804	male
a11445920	NA
a1265646x	male
a12555927	male
a11538958	NA
a12408451	male
a1217466x	NA
a11446043	male
a11191181	female
a12696997	male
a11553820	female
a12656793	female
a12561381	male
a12155408	NA
a1204071x	NA
a11194649	NA
a12662550	male
a11194625	male
a12226129	male
a12235623	male
a1269664x	female
a12690508	male
a11545719	NA
a12567619	female
a12398573	male
a12150010	male
a11442542	NA
a12688228	female
a12402667	female
a12266589	female
a12267247	female
a11193864	NA
a12658972	male
a12227407	NA
a12148969	NA
a1255988x	male
a12044544	NA
a12260733	male
a12697953	male
a12690879	NA
a12566639	male
a12340819	male
a11542536	male
a12342117	male
a11591675	NA
a11443741	NA
a11194601	female
a12687224	male
a12449386	female
a1240231x	female
